MonthStart,EmployeeID,DepartmentID,ActiveFlag,NewHireFlag,TerminatedFlag,WorkDays,PresentDays,LeaveDays,SickLeaveDays,AbsenceDays,OTHours,TrainingHours,PerformanceScore,MonthlySalary
2025-05-01,E0049,D007,1,0,0,22,19.4,1.4,0.7,0.5,12.7,4.8,2.3,18300
2025-06-01,E0049,D007,1,0,0,21,19.2,1.0,0.7,0.1,4.7,2.2,3.0,18300
2025-07-01,E0049,D007,1,0,0,23,20.9,1.3,0.8,0.0,14.3,1.5,3.1,18300
2025-08-01,E0049,D007,1,0,0,21,19.2,1.1,0.2,0.5,8.1,3.6,3.9,18300
2025-09-01,E0049,D007,1,0,0,22,21.4,0,0.4,0.2,0,2.6,3.3,18300
2025-10-01,E0049,D007,1,0,0,23,21.6,0,1.2,0.2,0,1.5,3.2,18300
2025-11-01,E0049,D007,1,0,0,20,19.1,0.9,0.0,0,10.2,0.6,3.9,18300
2025-12-01,E0049,D007,1,0,0,23,21.0,1.4,0.6,0,9.6,2.6,3.5,18300
2026-01-01,E0049,D007,1,0,0,22,21.6,0,0.4,0,9.6,7.4,2.9,18300
2026-02-01,E0049,D007,1,0,0,20,18.8,0.3,0.9,0,3.8,2.0,3.5,18300
2026-03-01,E0049,D007,1,0,0,22,20.0,1.8,0.2,0,7.7,1.1,3.6,18300
2026-04-01,E0049,D007,1,0,0,22,19.8,2.2,0,0,8.7,1.3,2.6,18300
2026-05-01,E0049,D007,1,0,0,21,20.9,0,0,0.1,5.3,6.1,3.6,18300
2026-06-01,E0049,D007,1,0,0,22,21.9,0.1,0,0,2.2,2.3,4.0,18300
2026-07-01,E0049,D007,1,0,0,23,22.2,0.7,0.1,0,1.6,2.7,3.3,18300
2026-08-01,E0049,D007,1,0,0,21,19.4,1.2,0,0.4,6.5,0,2.8,18300
2026-09-01,E0049,D007,1,0,0,22,21.2,0.4,0.4,0,13.4,2.5,3.9,18300
2026-10-01,E0049,D007,1,0,0,22,19.4,2.3,0.3,0,11.9,0,4.0,18300
2026-11-01,E0049,D007,1,0,0,21,19.9,0.9,0.2,0,2.5,1.9,3.7,18300
2026-12-01,E0049,D007,1,0,0,23,22.0,1.0,0,0,11.6,6.2,3.3,18300
2026-02-01,E0050,D006,1,1,0,11,9.2,1.3,0.5,0,3.2,0.7,2.7,32400
2026-03-01,E0050,D006,1,0,0,22,19.6,1.4,0.9,0.1,5.8,4.5,4.6,32400
2026-04-01,E0050,D006,1,0,0,22,21.0,0,0.8,0.2,10.6,3.9,4.2,32400
2026-05-01,E0050,D006,1,0,0,21,18.5,0.9,1.6,0,12.8,0,2.6,32400
2026-06-01,E0050,D006,1,0,0,22,19.8,1.4,0.8,0,11.8,1.0,4.0,32400
2026-07-01,E0050,D006,1,0,0,23,22.2,0,0.6,0.2,10.1,2.5,3.3,32400
2026-08-01,E0050,D006,1,0,0,21,20.5,0,0,0.5,12.5,5.2,3.4,32400
2026-09-01,E0050,D006,1,0,0,22,18.6,2.5,0.4,0.5,6.7,1.4,3.9,32400
2026-10-01,E0050,D006,1,0,0,22,19.9,0,1.3,0.8,9.0,5.3,3.1,32400
2026-11-01,E0050,D006,1,0,0,21,19.6,0.8,0.6,0,12.5,4.3,3.8,32400
2026-12-01,E0050,D006,1,0,0,23,22.2,0.5,0,0.3,7.2,0,2.7,32400
2025-01-01,E0051,D007,1,0,0,23,20.7,0.7,1.3,0.3,4.6,0.3,2.9,21700
2025-02-01,E0051,D007,1,0,0,20,18.9,0.1,0.5,0.5,22.5,6.0,3.1,21700
2025-03-01,E0051,D007,1,0,0,21,18.0,1.8,0.5,0.7,11.6,1.5,3.9,21700
2025-04-01,E0051,D007,1,0,0,22,21.6,0.3,0.1,0.0,7.7,0,4.0,21700
2025-05-01,E0051,D007,1,0,0,22,18.0,3.4,0,0.6,0.5,2.3,2.9,21700
2025-06-01,E0051,D007,1,0,0,21,19.1,1.2,0.7,0,8.2,4.0,2.9,21700
2025-07-01,E0051,D007,1,0,0,23,19.7,2.1,1.2,0,16.1,0,3.1,21700
2025-08-01,E0051,D007,1,0,0,21,18.0,1.5,1.0,0.5,13.9,2.6,3.8,21700
2025-09-01,E0051,D007,1,0,0,22,20.6,1.0,0,0.4,11.8,2.2,3.1,21700
2025-10-01,E0051,D007,1,0,0,23,20.1,2.8,0,0.1,5.5,2.4,4.0,21700
2025-11-01,E0051,D007,1,0,0,20,17.9,1.4,0.3,0.4,13.7,2.4,3.2,21700
2025-12-01,E0051,D007,1,0,0,23,22.0,0.3,0,0.7,5.5,0.2,2.9,21700
2026-01-01,E0051,D007,1,0,0,22,20.8,0,1.1,0.1,4.1,0.9,2.8,21700
2026-02-01,E0051,D007,1,0,0,20,17.9,2.0,0,0.1,11.4,3.2,3.5,21700
2026-03-01,E0051,D007,1,0,0,22,21.0,0.9,0,0.1,6.5,0,4.2,21700
2026-04-01,E0051,D007,1,0,1,13,10.5,2.1,0.2,0.2,9.0,0,3.2,21700
2025-01-01,E0052,D002,1,0,0,23,20.8,1.8,0.4,0,7.4,3.2,2.8,40100
2025-02-01,E0052,D002,1,0,0,20,19.3,0.5,0.2,0,6.3,1.4,3.5,40100
2025-03-01,E0052,D002,1,0,0,21,18.3,2.6,0.1,0,4.0,1.6,3.2,40100
2025-04-01,E0052,D002,1,0,0,22,21.8,0.2,0,0,0.1,0.3,5.0,40100
2025-05-01,E0052,D002,1,0,0,22,17.0,3.2,1.8,0.0,0.7,3.6,2.8,40100
2025-06-01,E0052,D002,1,0,0,21,19.8,0.8,0,0.4,3.7,3.1,3.1,40100
2025-07-01,E0052,D002,1,0,0,23,22.1,0.8,0,0.1,3.1,3.3,3.1,40100
2025-08-01,E0052,D002,1,0,0,21,19.8,0.1,0.5,0.6,3.6,6.1,2.0,40100
2025-09-01,E0052,D002,1,0,0,22,21.5,0.2,0.3,0,0,2.6,2.9,40100
2025-10-01,E0052,D002,1,0,0,23,22.3,0.3,0.4,0.0,2.1,3.7,3.0,40100
2025-11-01,E0052,D002,1,0,0,20,16.9,2.0,1.1,0,1.4,4.3,2.7,40100
2025-12-01,E0052,D002,1,0,0,23,21.5,0.5,0.5,0.5,7.5,2.2,3.7,40100
2026-01-01,E0052,D002,1,0,0,22,19.3,1.3,1.3,0.1,3.6,2.1,2.7,40100
2026-02-01,E0052,D002,1,0,0,20,19.4,0,0,0.6,9.9,0,3.9,40100
2026-03-01,E0052,D002,1,0,0,22,20.0,1.4,0.3,0.3,3.7,7.8,3.9,40100
2026-04-01,E0052,D002,1,0,0,22,21.1,0.3,0,0.6,3.2,2.1,3.5,40100
2026-05-01,E0052,D002,1,0,0,21,18.8,1.1,1.1,0,0,1.4,3.0,40100
2026-06-01,E0052,D002,1,0,0,22,21.6,0.4,0,0,0,4.4,2.8,40100
2026-07-01,E0052,D002,1,0,0,23,21.0,0.8,1.2,0.0,5.1,4.5,3.7,40100
2026-08-01,E0052,D002,1,0,0,21,19.9,0.5,0,0.6,4.6,1.1,3.2,40100
2026-09-01,E0052,D002,1,0,0,22,20.7,1.0,0,0.3,7.1,1.2,2.9,40100
2026-10-01,E0052,D002,1,0,0,22,20.3,0.6,0.3,0.8,6.6,2.9,3.1,40100
2026-11-01,E0052,D002,1,0,0,21,19.6,1.1,0.3,0,2.7,3.4,2.8,40100
2026-12-01,E0052,D002,1,0,0,23,22.6,0,0.4,0,0,4.9,4.0,40100
2026-03-01,E0053,D005,1,1,0,12,8.6,2.9,0.2,0.3,7.7,3.6,4.0,49900
2026-04-01,E0053,D005,1,0,0,22,20.4,1.1,0.2,0.3,5.5,3.9,4.0,49900
2026-05-01,E0053,D005,1,0,0,21,19.1,1.1,0.3,0.5,3.6,0.9,3.9,49900
2026-06-01,E0053,D005,1,0,0,22,20.5,0,1.1,0.4,4.0,4.8,3.2,49900
2026-07-01,E0053,D005,1,0,0,23,21.7,1.3,0,0,5.3,1.7,2.8,49900
2026-08-01,E0053,D005,1,0,0,21,18.8,1.8,0.4,0,3.5,5.5,4.0,49900
2026-09-01,E0053,D005,1,0,0,22,20.2,1.0,0.8,0,9.4,5.1,3.2,49900
2026-10-01,E0053,D005,1,0,0,22,19.3,1.2,1.0,0.5,7.0,3.9,3.6,49900
2026-11-01,E0053,D005,1,0,0,21,19.7,0,1.3,0.0,4.7,2.4,4.0,49900
2026-12-01,E0053,D005,1,0,0,23,21.8,0.6,0,0.6,6.1,5.6,3.4,49900
2025-01-01,E0054,D001,1,0,0,23,20.8,1.3,0.9,0,1.3,0.9,3.0,41200
2025-02-01,E0054,D001,1,0,0,20,15.5,2.6,1.9,0.0,9.5,1.9,3.3,41200
2025-03-01,E0054,D001,1,0,0,21,19.1,1.3,0.6,0,8.4,1.3,3.0,41200
2025-04-01,E0054,D001,1,0,0,22,20.3,0.6,0.8,0.3,6.4,4.4,3.4,41200
2025-05-01,E0054,D001,1,0,0,22,19.0,1.9,0.3,0.8,16.0,4.0,4.2,41200
2025-06-01,E0054,D001,1,0,0,21,19.2,0.4,1.4,0,9.4,1.3,2.4,41200
2025-07-01,E0054,D001,1,0,0,23,22.5,0,0.2,0.3,7.1,4.4,3.2,41200
2025-08-01,E0054,D001,1,0,0,21,19.1,0.2,1.2,0.5,7.8,0,2.8,41200
2025-09-01,E0054,D001,1,0,0,22,20.5,0.5,0.5,0.5,9.4,3.1,3.6,41200
2025-10-01,E0054,D001,1,0,0,23,21.2,0,1.1,0.7,11.6,5.6,3.3,41200
2025-11-01,E0054,D001,1,0,0,20,17.7,1.0,1.2,0.1,5.9,6.1,3.3,41200
2025-12-01,E0054,D001,1,0,0,23,22.3,0.3,0.4,0,14.2,5.2,2.7,41200
2026-01-01,E0054,D001,1,0,0,22,19.6,0.4,1.5,0.5,7.3,2.2,3.6,41200
2026-02-01,E0054,D001,1,0,0,20,16.5,2.3,0.9,0.3,8.0,5.6,3.7,41200
2026-03-01,E0054,D001,1,0,0,22,21.0,0.0,0.2,0.8,0,0.4,3.7,41200
2026-04-01,E0054,D001,1,0,0,22,21.1,0.9,0,0,7.3,4.9,2.8,41200
2026-05-01,E0054,D001,1,0,0,21,19.5,0,0.9,0.6,4.6,1.8,2.6,41200
2026-06-01,E0054,D001,1,0,0,22,20.9,1.0,0.0,0.1,0,4.3,2.4,41200
2026-07-01,E0054,D001,1,0,0,23,22.7,0,0.3,0,0.9,0.6,2.4,41200
2026-08-01,E0054,D001,1,0,0,21,19.5,0.4,0.4,0.7,13.3,0,3.3,41200
2026-09-01,E0054,D001,1,0,0,22,21.1,0.2,0.7,0,10.8,3.8,3.2,41200
2026-10-01,E0054,D001,1,0,0,22,21.5,0,0.2,0.3,11.8,2.1,3.8,41200
2026-11-01,E0054,D001,1,0,0,21,19.9,0.9,0,0.2,13.2,5.1,3.1,41200
2026-12-01,E0054,D001,1,0,0,23,21.6,1.1,0.3,0,10.6,0.6,3.4,41200
2025-05-01,E0055,D001,1,1,0,3,2.4,0.4,0.1,0.1,9.4,3.5,3.2,28700
2025-06-01,E0055,D001,1,0,0,21,19.6,0.7,0.7,0,9.1,1.3,3.4,28700
2025-07-01,E0055,D001,1,0,0,23,20.0,1.7,0.9,0.4,15.1,2.8,3.9,28700
2025-08-01,E0055,D001,1,0,0,21,18.9,0.7,1.0,0.4,17.3,4.2,3.8,28700
2025-09-01,E0055,D001,1,0,0,22,20.5,1.3,0.2,0,13.2,0,4.3,28700
2025-10-01,E0055,D001,1,0,0,23,20.5,1.2,0.8,0.5,10.3,2.3,2.2,28700
2025-11-01,E0055,D001,1,0,0,20,17.9,1.3,0.8,0,10.0,2.3,4.0,28700
2025-12-01,E0055,D001,1,0,0,23,22.8,0,0.1,0.1,4.7,2.9,2.3,28700
2026-01-01,E0055,D001,1,0,0,22,21.3,0,0.4,0.3,4.9,3.2,3.6,28700
2026-02-01,E0055,D001,1,0,0,20,18.0,1.5,0.5,0,9.0,2.8,4.2,28700
2026-03-01,E0055,D001,1,0,0,22,20.2,0,1.7,0.1,3.7,1.9,4.0,28700
2026-04-01,E0055,D001,1,0,0,22,20.6,1.0,0.0,0.4,13.9,2.5,4.3,28700
2026-05-01,E0055,D001,1,0,0,21,18.0,2.9,0,0.1,18.3,3.5,4.2,28700
2026-06-01,E0055,D001,1,0,0,22,20.5,1.5,0,0,9.0,5.2,3.4,28700
2026-07-01,E0055,D001,1,0,0,23,22.0,0.6,0.2,0.2,10.0,7.1,3.3,28700
2026-08-01,E0055,D001,1,0,0,21,20.0,0,0.8,0.2,9.9,1.1,3.7,28700
2026-09-01,E0055,D001,1,0,0,22,21.2,0.6,0.2,0,13.9,0,3.4,28700
2026-10-01,E0055,D001,1,0,0,22,20.2,0.8,0.9,0.1,13.6,1.0,3.6,28700
2026-11-01,E0055,D001,1,0,0,21,18.6,1.2,0.5,0.7,11.7,3.0,4.0,28700
2026-12-01,E0055,D001,1,0,0,23,20.9,1.3,0.3,0.5,20.2,1.4,3.8,28700
2026-01-01,E0056,D003,1,1,0,20,18.4,1.1,0.5,0,2.1,0.9,4.2,48500
2026-02-01,E0056,D003,1,0,0,20,18.8,0,1.2,0,3.5,1.7,3.1,48500
2026-03-01,E0056,D003,1,0,0,22,20.3,0,1.2,0.5,7.6,4.4,3.9,48500
2026-04-01,E0056,D003,1,0,0,22,19.6,2.1,0.0,0.3,8.4,3.2,3.3,48500
2026-05-01,E0056,D003,1,0,0,21,20.5,0.2,0.3,0,0,3.4,4.2,48500
2026-06-01,E0056,D003,1,0,0,22,19.9,1.6,0.5,0,3.3,5.3,2.6,48500
2026-07-01,E0056,D003,1,0,0,23,19.6,3.0,0,0.4,2.0,1.6,2.2,48500
2026-08-01,E0056,D003,1,0,0,21,17.9,1.9,0.7,0.5,2.5,5.2,3.5,48500
2026-09-01,E0056,D003,1,0,0,22,20.4,0.8,0.2,0.6,5.1,3.3,2.6,48500
2026-10-01,E0056,D003,1,0,0,22,21.1,0.9,0,0,0,3.7,3.3,48500
2026-11-01,E0056,D003,1,0,0,21,19.8,1.0,0,0.2,1.0,2.3,3.7,48500
2026-12-01,E0056,D003,1,0,0,23,20.9,1.3,0.8,0,0,3.1,2.8,48500
2025-03-01,E0057,D007,1,1,0,19,18.3,0.7,0,0.0,12.3,1.8,2.7,30900
2025-04-01,E0057,D007,1,0,0,22,20.2,1.1,0.6,0.1,10.4,5.0,4.3,30900
2025-05-01,E0057,D007,1,0,0,22,19.9,1.6,0.3,0.2,2.1,2.5,4.4,30900
2025-06-01,E0057,D007,1,0,0,21,19.6,1.0,0.4,0,14.6,1.9,3.6,30900
2025-07-01,E0057,D007,1,0,0,23,22.2,0.7,0,0.1,4.0,1.1,3.1,30900
2025-08-01,E0057,D007,1,0,0,21,17.5,2.5,0.8,0.2,5.9,3.7,3.3,30900
2025-09-01,E0057,D007,1,0,0,22,18.9,2.1,0.3,0.7,7.8,2.7,3.1,30900
2025-10-01,E0057,D007,1,0,0,23,22.0,1.0,0,0,0.7,0.8,2.9,30900
2025-11-01,E0057,D007,1,0,0,20,18.5,1.3,0.1,0.1,15.6,3.7,2.5,30900
2025-12-01,E0057,D007,1,0,0,23,20.7,1.4,0.8,0.1,4.3,3.2,3.3,30900
2026-01-01,E0057,D007,1,0,0,22,19.7,1.2,0.8,0.3,6.5,0,3.5,30900
2026-02-01,E0057,D007,1,0,0,20,18.5,0.9,0.4,0.2,11.7,0.3,3.9,30900
2026-03-01,E0057,D007,1,0,0,22,20.1,1.3,0.5,0.1,19.9,3.4,3.4,30900
2026-04-01,E0057,D007,1,0,0,22,21.4,0,0.3,0.3,2.6,2.2,3.5,30900
2026-05-01,E0057,D007,1,0,0,21,19.2,1.7,0,0.1,7.8,2.5,3.6,30900
2026-06-01,E0057,D007,1,0,0,22,18.1,1.8,1.1,1.0,10.1,3.4,3.3,30900
2026-07-01,E0057,D007,1,0,0,23,22.0,0.9,0,0.1,5.8,0,3.5,30900
2026-08-01,E0057,D007,1,0,1,5,3.9,0.5,0.6,0.0,11.5,5.4,3.7,30900
2025-01-01,E0058,D001,1,0,0,23,21.9,0.7,0.2,0.2,6.9,1.8,4.0,25500
2025-02-01,E0058,D001,1,0,0,20,18.3,1.3,0.2,0.2,8.4,1.5,3.5,25500
2025-03-01,E0058,D001,1,0,0,21,19.9,0.6,0.1,0.4,5.6,5.3,2.7,25500
2025-04-01,E0058,D001,1,0,0,22,19.7,1.4,0.7,0.2,10.5,4.3,3.3,25500
2025-05-01,E0058,D001,1,0,0,22,20.2,0.7,0.3,0.8,3.8,4.7,2.9,25500
2025-06-01,E0058,D001,1,0,0,21,18.4,1.5,1.1,0,4.6,4.2,4.1,25500
2025-07-01,E0058,D001,1,0,0,23,21.1,0.5,1.4,0.0,10.9,5.0,3.0,25500
2025-08-01,E0058,D001,1,0,0,21,18.4,2.5,0.0,0.1,7.1,7.2,3.4,25500
2025-09-01,E0058,D001,1,0,0,22,19.1,1.8,1.1,0,13.5,1.9,2.5,25500
2025-10-01,E0058,D001,1,0,0,23,21.8,0.7,0.5,0,3.0,2.3,3.6,25500
2025-11-01,E0058,D001,1,0,0,20,18.0,1.6,0.4,0,11.9,0,3.8,25500
2025-12-01,E0058,D001,1,0,0,23,22.0,0,1.0,0,16.8,1.6,3.1,25500
2026-01-01,E0058,D001,1,0,0,22,21.1,0.1,0.8,0,7.7,3.4,2.9,25500
2026-02-01,E0058,D001,1,0,0,20,19.6,0.2,0.2,0,5.4,2.5,2.5,25500
2026-03-01,E0058,D001,1,0,0,22,20.3,1.0,0.5,0.2,9.0,0,2.9,25500
2026-04-01,E0058,D001,1,0,0,22,20.3,1.3,0.4,0,16.9,5.0,2.6,25500
2026-05-01,E0058,D001,1,0,0,21,18.7,0.9,0.7,0.7,0,3.8,3.2,25500
2026-06-01,E0058,D001,1,0,0,22,19.9,1.1,0.3,0.7,18.7,1.9,2.9,25500
2026-07-01,E0058,D001,1,0,0,23,19.0,3.3,0.7,0,14.6,2.1,3.2,25500
2026-08-01,E0058,D001,1,0,0,21,18.6,2.0,0,0.4,9.9,3.2,3.5,25500
2026-09-01,E0058,D001,1,0,0,22,21.7,0,0.0,0.3,11.6,2.4,2.5,25500
2026-10-01,E0058,D001,1,0,0,22,21.2,0.8,0.0,0,11.4,3.1,2.6,25500
2026-11-01,E0058,D001,1,0,0,21,19.1,0.9,0.8,0.2,8.1,2.5,2.7,25500
2026-12-01,E0058,D001,1,0,0,23,19.8,2.7,0.5,0,0,0,3.1,25500
2026-02-01,E0059,D005,1,1,0,16,14.0,1.9,0.1,0.0,1.0,5.5,4.6,57400
2026-03-01,E0059,D005,1,0,0,22,21.5,0,0.2,0.3,5.5,1.5,3.1,57400
2026-04-01,E0059,D005,1,0,0,22,19.1,1.6,1.3,0,1.9,3.4,2.8,57400
2026-05-01,E0059,D005,1,0,0,21,19.1,0.5,1.2,0.2,2.4,3.4,2.7,57400
2026-06-01,E0059,D005,1,0,0,22,19.7,1.1,0.7,0.5,5.9,2.8,3.3,57400
2026-07-01,E0059,D005,1,0,0,23,20.5,0.8,1.1,0.6,5.6,2.6,2.9,57400
2026-08-01,E0059,D005,1,0,0,21,20.4,0,0.2,0.4,4.5,5.1,3.3,57400
2026-09-01,E0059,D005,1,0,0,22,21.5,0,0.1,0.4,4.7,2.7,3.4,57400
2026-10-01,E0059,D005,1,0,0,22,20.7,0.5,0.8,0,5.2,2.5,2.5,57400
2026-11-01,E0059,D005,1,0,0,21,17.9,2.4,0.3,0.4,5.8,2.5,3.1,57400
2026-12-01,E0059,D005,1,0,0,23,21.6,1.2,0.2,0,2.5,0,2.8,57400
2025-01-01,E0060,D003,1,0,0,23,21.3,0.9,0.8,0,5.4,5.2,3.9,47800
2025-02-01,E0060,D003,1,0,0,20,17.8,2.2,0,0,0,5.2,4.6,47800
2025-03-01,E0060,D003,1,0,0,21,20.6,0,0.4,0,0,0.6,4.2,47800
2025-04-01,E0060,D003,1,0,0,22,20.3,0.5,0.9,0.3,1.5,5.2,2.8,47800
2025-05-01,E0060,D003,1,0,0,22,20.8,0.5,0.7,0.0,3.2,4.1,4.0,47800
2025-06-01,E0060,D003,1,0,0,21,19.9,0,0.5,0.6,8.7,0,3.0,47800
2025-07-01,E0060,D003,1,0,0,23,21.3,1.1,0.2,0.4,5.5,3.6,3.3,47800
2025-08-01,E0060,D003,1,0,0,21,18.9,0.8,1.0,0.3,5.0,2.7,3.0,47800
2025-09-01,E0060,D003,1,0,0,22,20.7,0.3,0.5,0.5,1.0,3.2,3.6,47800
2025-10-01,E0060,D003,1,0,0,23,21.5,0.8,0.4,0.3,1.6,5.3,2.4,47800
2025-11-01,E0060,D003,1,0,0,20,17.0,1.6,0.8,0.6,0,0.4,4.0,47800
2025-12-01,E0060,D003,1,0,0,23,21.8,0.3,0.4,0.5,0.8,0.4,2.9,47800
2026-01-01,E0060,D003,1,0,0,22,20.9,1.0,0.0,0.1,3.7,3.5,3.0,47800
2026-02-01,E0060,D003,1,0,0,20,17.2,1.5,0.9,0.4,5.3,1.6,3.5,47800
2026-03-01,E0060,D003,1,0,0,22,21.0,0,0.6,0.4,2.0,5.3,3.9,47800
2026-04-01,E0060,D003,1,0,0,22,19.1,2.8,0,0.1,2.0,1.7,3.8,47800
2026-05-01,E0060,D003,1,0,0,21,18.6,2.0,0.4,0.0,0.7,2.4,3.6,47800
2026-06-01,E0060,D003,1,0,0,22,19.4,1.6,1.0,0,2.0,5.2,3.5,47800
2026-07-01,E0060,D003,1,0,0,23,21.7,0,1.3,0,6.4,1.8,3.4,47800
2026-08-01,E0060,D003,1,0,0,21,18.5,2.5,0,0.0,1.8,2.0,3.2,47800
2026-09-01,E0060,D003,1,0,0,22,19.5,1.8,0.7,0,8.5,4.2,2.9,47800
2026-10-01,E0060,D003,1,0,0,22,21.0,0.7,0.1,0.2,2.8,4.0,3.1,47800
2026-11-01,E0060,D003,1,0,0,21,19.9,1.0,0.1,0,6.5,0,3.5,47800
2026-12-01,E0060,D003,1,0,0,23,20.1,1.7,1.2,0,7.6,2.3,3.4,47800
2025-01-01,E0061,D006,1,0,0,23,21.1,1.3,0,0.6,12.5,1.2,3.1,39100
2025-02-01,E0061,D006,1,0,0,20,16.5,3.1,0.3,0.1,0.8,2.0,3.7,39100
2025-03-01,E0061,D006,1,0,0,21,19.8,0.5,0.5,0.2,7.2,4.5,3.3,39100
2025-04-01,E0061,D006,1,0,0,22,20.7,0.9,0.4,0,11.9,4.0,3.8,39100
2025-05-01,E0061,D006,1,0,0,22,19.9,1.4,0.4,0.3,22.6,0.3,3.7,39100
2025-06-01,E0061,D006,1,0,0,21,18.7,1.4,0.9,0,19.1,5.1,3.3,39100
2025-07-01,E0061,D006,1,0,0,23,19.0,2.6,0.5,0.9,10.1,0,3.4,39100
2025-08-01,E0061,D006,1,0,0,21,20.4,0.6,0,0,10.4,1.0,4.0,39100
2025-09-01,E0061,D006,1,0,0,22,21.4,0,0.3,0.3,11.0,1.4,3.5,39100
2025-10-01,E0061,D006,1,0,0,23,22.8,0.1,0.1,0,15.5,1.7,2.9,39100
2025-11-01,E0061,D006,1,0,0,20,17.4,0.7,1.2,0.7,4.5,6.1,3.4,39100
2025-12-01,E0061,D006,1,0,0,23,20.1,2.0,0.9,0,5.6,0,3.4,39100
2026-01-01,E0061,D006,1,0,0,22,20.3,1.4,0.3,0,11.3,4.1,3.5,39100
2026-02-01,E0061,D006,1,0,0,20,19.0,0.4,0.6,0,10.4,3.3,4.0,39100
2026-03-01,E0061,D006,1,0,0,22,17.4,2.7,1.5,0.4,6.3,3.8,2.6,39100
2026-04-01,E0061,D006,1,0,0,22,20.6,1.0,0.4,0,11.5,1.6,4.5,39100
2026-05-01,E0061,D006,1,0,0,21,18.5,0.8,1.5,0.2,4.0,2.7,4.6,39100
2026-06-01,E0061,D006,1,0,0,22,20.3,0.9,0.5,0.3,13.0,4.0,2.5,39100
2026-07-01,E0061,D006,1,0,0,23,21.3,0.3,0.2,1.2,5.0,2.8,4.9,39100
2026-08-01,E0061,D006,1,0,0,21,17.9,1.5,1.2,0.4,1.1,1.6,3.3,39100
2026-09-01,E0061,D006,1,0,0,22,21.5,0,0,0.5,18.6,0.4,3.3,39100
2026-10-01,E0061,D006,1,0,0,22,18.7,2.3,1.0,0,8.8,3.3,2.4,39100
2026-11-01,E0061,D006,1,0,0,21,20.4,0.5,0.1,0,5.0,2.8,3.6,39100
2026-12-01,E0061,D006,1,0,0,23,22.2,0,0.7,0.1,8.3,1.3,2.2,39100
2025-01-01,E0062,D007,1,0,0,23,20.4,1.8,0.7,0.1,6.4,0,3.6,34600
2025-02-01,E0062,D007,1,0,0,20,18.2,0.6,0.8,0.4,6.5,1.0,3.3,34600
2025-03-01,E0062,D007,1,0,0,21,19.5,1.3,0,0.2,1.7,1.8,4.7,34600
2025-04-01,E0062,D007,1,0,0,22,21.9,0.1,0,0,7.9,0,3.6,34600
2025-05-01,E0062,D007,1,0,0,22,19.5,1.6,0.7,0.2,7.6,0.6,3.4,34600
2025-06-01,E0062,D007,1,0,0,21,19.5,1.5,0,0.0,9.1,7.0,4.0,34600
2025-07-01,E0062,D007,1,0,0,23,20.0,2.2,0.8,0,12.1,5.5,2.9,34600
2025-08-01,E0062,D007,1,0,0,21,19.1,1.1,0.5,0.3,14.8,2.1,3.3,34600
2025-09-01,E0062,D007,1,0,0,22,18.0,3.8,0.2,0,9.7,1.4,3.3,34600
2025-10-01,E0062,D007,1,0,0,23,21.9,0.9,0,0.2,10.1,4.9,3.5,34600
2025-11-01,E0062,D007,1,0,0,20,16.3,2.0,1.4,0.3,11.3,1.8,3.7,34600
2025-12-01,E0062,D007,1,0,0,23,22.2,0.7,0,0.1,14.7,4.3,3.3,34600
2026-01-01,E0062,D007,1,0,0,22,21.3,0.3,0.3,0.1,3.2,0.5,3.4,34600
2026-02-01,E0062,D007,1,0,0,20,18.0,1.2,0.8,0,0,2.1,3.9,34600
2026-03-01,E0062,D007,1,0,0,22,22,0,0,0,17.2,4.7,3.2,34600
2026-04-01,E0062,D007,1,0,0,22,20.1,1.7,0.1,0.1,0,0.5,2.9,34600
2026-05-01,E0062,D007,1,0,0,21,20.2,0,0.8,0,14.0,3.6,3.5,34600
2026-06-01,E0062,D007,1,0,0,22,19.3,2.1,0.6,0,6.8,3.8,2.7,34600
2026-07-01,E0062,D007,1,0,0,23,20.6,1.8,0.3,0.3,9.6,0.9,4.3,34600
2026-08-01,E0062,D007,1,0,0,21,19.6,0.8,0.6,0,5.0,2.7,3.1,34600
2026-09-01,E0062,D007,1,0,0,22,20.6,0.9,0.5,0,13.9,3.7,2.3,34600
2026-10-01,E0062,D007,1,0,0,22,21.6,0.2,0.2,0,5.3,3.8,3.7,34600
2026-11-01,E0062,D007,1,0,0,21,20.8,0,0,0.2,7.5,4.1,3.0,34600
2026-12-01,E0062,D007,1,0,0,23,22.0,1.0,0,0.0,12.0,3.3,2.8,34600
2025-02-01,E0063,D008,1,1,0,20,17.4,1.9,0.4,0.3,5.3,1.6,3.9,33400
2025-03-01,E0063,D008,1,0,0,21,20.5,0.3,0.2,0,0,6.9,3.3,33400
2025-04-01,E0063,D008,1,0,0,22,19.9,0.6,1.5,0,7.7,3.0,3.3,33400
2025-05-01,E0063,D008,1,0,0,22,20.3,0.8,0.3,0.6,7.0,2.2,3.0,33400
2025-06-01,E0063,D008,1,0,0,21,20.0,1.0,0,0,3.1,1.0,3.0,33400
2025-07-01,E0063,D008,1,0,0,23,21.6,0.7,0,0.7,0,3.9,3.8,33400
2025-08-01,E0063,D008,1,0,0,21,19.6,0.8,0.4,0.2,4.1,3.9,3.7,33400
2025-09-01,E0063,D008,1,0,0,22,21.2,0.6,0,0.2,5.7,4.1,3.1,33400
2025-10-01,E0063,D008,1,0,0,23,19.0,3.2,0,0.8,1.6,2.3,4.4,33400
